1.049898763716393457e+00,-3.593408452395527863e-01,-1.175730751122874979e-01,-6.212393784080763037e-01,1.340883374567895803e-01,-4.074757135381097406e-01,-1.000280382250444910e+00,5.376187190697633289e-01,-5.361798683424182643e-01,2.080511245406498344e-01,-1.231300365851180301e+00,-1.088634771718476751e-01,3.677450104550054888e-02,1.591764806369838914e-01,1.437741776822547557e-01
-1.391045677821088677e+00,-4.851449551824803530e-01,-1.714654096986948928e-01,-8.624666777993639233e-01,-5.883675160199808296e-02,7.031246103939777781e-01,5.694358691258948335e-01,-1.977113040115728859e-01,1.311666286657734881e+00,-1.931609237579929306e-01,-9.197686236827826711e-01,1.688651759692917365e-01,3.620698480405851183e-01,7.016077658053147814e-02,-8.948189919567506312e-02
-1.578311782582645373e+00,-5.977058481450682470e-02,-1.260690292413696678e+00,-2.857607412430441737e-02,5.608264671498729426e-01,-2.642411900362015217e-02,-5.018262804966288071e-01,-1.248299263667720232e-01,9.608448021679792950e-01,-1.609387871145264270e+00,-2.540298216464181857e-01,4.828562197396986555e+00,9.134918740575103113e-01,8.307650926495787624e-01,1.782554652322692723e+00
1.523896834671511602e+00,-1.098634259206762831e+00,9.327964464789564314e-01,-4.037861426619723804e-01,1.340883374567895803e-01,-1.106614729634562533e+00,-1.242815383587899447e+00,1.092339447608602576e+00,-2.499005808218869085e+00,2.808981136578747040e-01,-1.398270176730116887e+00,-1.039295781772151678e-01,6.888286697881672305e-02,3.031557295153527454e-01,2.945710407272568720e-01
1.257711330812702144e+00,-1.556486329937788682e+00,6.694654308937123544e-01,2.583194169101986848e+00,-5.464838677769618958e-01,-1.106614729634562533e+00,-6.692784496987843612e-01,3.094565451465407069e+00,-1.208328981704732907e+00,2.808981136578747040e-01,-1.398270176730116887e+00,-2.471410096259786873e-02,1.336507622850190702e-01,-8.615075240884456642e-02,-4.826804035339397891e-02
-5.748507913637194155e-01,9.368542680402244249e-01,-6.858715459221789157e-01,-4.037861426619723804e-01,-1.605532393021178728e-01,-1.441208363296805350e-01,-8.586585021493642333e-01,-6.499751022545482426e-01,-8.325684751729019173e-02,-7.697820806636609392e-01,-1.376520122528486212e-01,-9.069231977425161462e-02,-2.220182614121964382e-01,-3.792819215120612954e-04,1.968266055839261175e-01
6.813808441244857406e-01,7.519085035162562658e-01,4.051209169148466821e-02,-4.037861426619723804e-01,7.116289751693967158e-01,-1.340653449910959027e+00,-9.121868788792703020e-02,3.495980694202087680e-01,-3.403492377692560744e-01,-2.349983510951219490e+00,-7.744032753415049930e-01,-3.148638329484542697e-01,-1.245787060387696099e-01,1.529393893227643242e-01,1.560101778009278682e-03
-2.801420106835885271e+00,-5.494006320995515891e-01,-1.538895090542037991e+00,-2.070841626395823754e-01,-2.043440774133496340e+00,2.844829844544312647e-01,1.635305545605584554e-01,-2.674096550584891041e+00,2.366956157060960297e+00,7.890366841385485497e-01,2.128415837276433464e+00,1.352254534999487667e+00,-8.999336850855847725e-02,-1.032801297894526016e+00,-1.027804816578563873e-01
2.496706279599499728e-02,1.104045009715602654e-01,-1.714654096986948928e-01,-2.857607412430441737e-02,-5.883675160199808296e-02,1.425180706954945364e+00,1.231956585906536450e+00,3.665227769811148228e-02,-2.756498322549159607e-01,-1.747040034748670312e+00,-7.744032753415049930e-01,-4.152098523659555340e-01,8.505918225808711819e-02,2.601237700017518417e+00,-4.450873781418967390e+00
-3.653087087061100691e-02,-8.159110157920992368e-01,-1.127109590379914650e+00,-8.624666777993639233e-01,-5.883675160199808296e-02,-1.441208363296805350e-01,3.804610447444261023e-01,-2.393449406007178426e-01,4.176164019658190063e-01,-9.893153502429733459e-01,-3.756018871998182962e-01,6.857058419584205478e-02,3.907989770258296081e-01,8.817593396791516616e-03,-6.697081251338229957e-02
1.375110079624798809e+00,-7.478188062720241280e-01,1.017226001077800701e+00,-8.624666777993639233e-01,1.377375600921065812e+00,-1.106614729634562533e+00,-1.333691268876451730e+00,7.781439524547224540e-01,-1.968790818967651457e-02,8.442954148915676749e-01,-5.026509330238702056e-01,-7.639587729956139051e-02,-4.917206029657950062e-02,2.313966119107717032e-02,1.372226902183829311e-01
3.157292428596998879e-01,1.104045009715602654e-01,-1.714654096986948928e-01,-4.037861426619723804e-01,8.522642290673659859e-01,-9.020821836293793083e-01,-4.500451430795242569e-01,-5.034008162746552752e-03,-6.681971201445483510e-01,-5.646352034735125924e-01,-2.620269307014087834e-02,-1.041118741789110458e-01,-1.927257618149267548e+00,-2.721434691264800268e-02,9.285949239636547003e-02
7.301236336442232799e-01,-1.172021916421610133e+00,1.492233337199134313e+00,7.628491292051866601e-01,-9.316457501076378517e-03,-5.565225578207394497e-01,-3.049303858419178392e-01,4.644770002963664046e-01,-1.208328981704732907e+00,-7.697820806636609392e-01,1.363543202220210304e+00,-6.388662234454894895e-02,6.638799616191462527e-02,1.402593384556497513e-01,-6.271684551380540817e-02
-8.008751229601243082e-01,1.134571835978099630e+00,-1.328829027708830379e+00,1.339134522368411184e-01,-1.556259726235250662e+00,-9.020821836293793083e-01,-1.157347055314656092e+00,-8.471689869433646214e-01,9.015085017657238353e-01,5.524470032708590078e-02,1.070399530157241763e+00,1.956080616329687882e-01,1.459180312866397988e-01,7.436148573240320969e-01,-9.095702962218060739e-01
1.445191111867810962e-01,4.822222018896362705e-01,-6.858715459221789157e-01,5.426005864030261083e-01,2.700867850187112507e-01,-1.106614729634562533e+00,-6.112850700270657800e-01,8.828170210630463810e-01,4.360313789549266628e-02,-2.814895496338784553e-01,-1.398270176730116887e+00,8.265514103649751476e-02,5.085983303413411927e-02,-2.840695040487979384e-01,-1.373934436125535397e-01
1.984762835001908643e+00,4.822222018896362705e-01,1.100071881839310040e+00,7.628491292051866601e-01,-2.127831867266709864e-01,-1.340653449910959027e+00,-9.277327324879486303e-01,1.407064217317427923e+00,-1.071452986140106090e+00,-4.671060071038705130e-01,1.004779870943995013e+00,2.583048958253060801e-01,4.140281328872534861e-01,9.453514692240751194e-02,-1.465945275148971827e-01
2.496706279599499728e-02,1.091539790027173940e+00,-1.538895090542037991e+00,4.180137272490039857e-01,8.713017327964796277e-02,-1.441208363296805350e-01,-6.112850700270657800e-01,6.630714056200026629e-01,4.790132264119448813e-01,-1.747040034748670312e+00,-7.744032753415049930e-01,2.107407781303773653e-01,-7.341243488653255433e-02,-2.136399102162830910e-01,-1.718903426790862887e-01
-2.948493523873760291e-01,8.914561250175500051e-01,-1.175730751122874979e-01,1.339134522368411184e-01,1.192266811246848190e+00,6.270982117155938784e-01,1.148727965978597609e+00,-1.612741973137776230e-01,-6.020408078844667887e-01,-1.076666996296866408e-01,-1.231300365851180301e+00,3.614939543495536145e-01,4.631844426967873102e-02,-9.274801208004544995e-01,8.596587473706831517e-01
8.530568921468804910e-02,1.301777456425913471e+00,-1.538895090542037991e+00,-2.857607412430441737e-02,4.405875754714068115e-01,-2.642411900362015217e-02,-5.018262804966288071e-01,5.689739691417311507e-01,4.176164019658190063e-01,-1.747040034748670312e+00,-7.744032753415049930e-01,-4.116287220121294332e+00,-1.171155440928555030e-01,2.601237700017518417e+00,1.782554652322692723e+00
1.732011525391876194e+00,3.794118905902788552e-01,1.454579846232221474e+00,-6.212393784080763037e-01,-4.312572986859803947e-01,-1.340653449910959027e+00,-1.000280382250444910e+00,6.735296108393659109e-01,-1.416006297833493743e+00,5.524470032708590078e-02,-2.540298216464181857e-01,-3.021138982154004116e-01,-9.327096235411532765e-01,6.232469955783298890e-03,1.437741776822547557e-01
-4.319636811131379317e-01,6.801844760351619668e-01,-1.061627283701679136e+00,-8.624666777993639233e-01,8.522642290673659859e-01,-7.202739202369889959e-01,-6.692784496987843612e-01,-3.173827982106380285e-01,-1.968790818967651457e-02,-3.727652687826074618e-01,-7.744032753415049930e-01,-3.925911007667863550e-02,6.683193026331975262e-02,5.377393667646040293e-02,5.807640915004785159e-02
-1.483536811447088599e+00,6.801844760351619668e-01,-1.397894693017069701e+00,2.822441907853412979e-01,-5.464838677769618958e-01,1.040409966218101667e+00,2.913881772625554478e-01,-1.623512393754242167e+00,1.019930998284593882e+00,-1.889701300480022272e+00,7.151019215676416296e-01,-2.554372264341177590e-01,-3.359247284615868301e-02,2.128077852332268816e-01,8.441788128102863109e-02
-7.239036325108549885e-01,3.270062263286073190e-01,-1.538895090542037991e+00,-4.037861426619723804e-01,2.417277662781444292e+00,-1.441208363296805350e-01,2.604538704611286670e-01,2.622982827589964011e-02,4.360313789549266628e-02,-1.931609237579929306e-01,-1.071938129775014792e+00,6.811119278076839534e-02,1.532367199526756263e-01,2.245806269220896323e-01,-8.791905955451602417e-02
-1.391045677821088677e+00,-7.478188062720241280e-01,8.467304665802055652e-01,-4.037861426619723804e-01,-4.312572986859803947e-01,8.363152225991953015e-02,-6.112850700270657800e-01,-1.261626222034717415e+00,9.015085017657238353e-01,1.395434071286421496e+00,8.656409196711541965e-01,4.326258441347006767e-01,-2.021304278543092359e-01,-2.419548360008529631e-01,1.338851939873989261e-01
1.765075552959104233e+00,-1.556486329937788682e+00,1.100071881839310040e+00,-6.212393784080763037e-01,-2.659506643387640201e-01,-4.074757135381097406e-01,-7.927373835772597577e-01,4.644770002963664046e-01,-2.202689968156553935e+00,2.808981136578747040e-01,-3.756018871998182962e-01,-4.331142211095442840e-02,3.746115606228733741e-02,2.525864382625964480e-02,1.094512800209821446e-01
1.006378724101373079e+00,-1.718976837049067008e+00,1.300583090593188551e+00,-6.212393784080763037e-01,1.802237733499508776e-01,1.822797875535236312e+00,9.667988978437049852e-01,-1.142565214749210911e+00,-2.202689968156553935e+00,5.524470032708590078e-02,1.252858078989711688e+00,8.197829802691807000e-02,3.578114648469584574e-02,-2.295972913492655143e-01,-1.815360532284856498e-01
4.248105211425962646e-01,5.326520075967109413e-01,-3.369017036821538857e-01,1.576596000526249153e+00,6.375457474562252758e-01,1.270344426476767596e+00,8.667037505010711795e-01,6.055617683137538565e-01,-5.361798683424182643e-01,-1.224453539346173736e+00,-2.540298216464181857e-01,3.637162779482606273e-02,-3.645162558600587577e-01,-4.918888105802420030e-02,3.482927551317025611e-02
-4.319636811131379317e-01,1.104045009715602654e-01,-7.465447936382341165e-01,-6.212393784080763037e-01,2.184786497739672928e+00,-1.614617123463533366e+00,-1.534784971740848603e+00,1.617673357672236856e-01,-2.756498322549159607e-01,1.356379225753278739e+00,-1.398270176730116887e+00,2.879350429247767504e-02,1.356888933192402502e-01,1.853074560254690251e-01,2.321690955635774267e-01
-1.775079160708133097e+00,2.131891144459712173e+00,1.746886418810437602e+00,-4.037861426619723804e-01,-2.882044677578848191e+00,1.870047636979411398e-01,1.215679845673552917e+00,-1.628677036731735805e+00,2.097110058004322042e+00,-1.931609237579929306e-01,1.070399530157241763e+00,-8.960597591762387015e-02,1.486191448831108153e-01,-2.912571615797193147e-01,-3.309656582038611461e-01
-1.042270322577499408e+00,3.794118905902788552e-01,-1.538895090542037991e+00,-2.857607412430441737e-02,8.522642290673659859e-01,2.115310233094040537e+00,7.368936283982253643e-01,-6.603589782700198807e-01,1.710029677585876096e+00,4.199114408719686331e-01,1.004779870943995013e+00,1.945007161149769681e+00,2.440793173195013321e-02,-3.452097652932530458e+00,-2.670985667616972314e+00
1.630099527294953221e+00,3.794118905902788552e-01,1.746886418810437602e+00,-2.857607412430441737e-02,-2.659506643387640201e-01,-4.074757135381097406e-01,3.216836734742744008e-01,2.143484418556151461e+00,-3.403492377692560744e-01,-4.671060071038705130e-01,-1.756835796082357515e+00,-5.956691371378330047e+00,-3.614595560503459232e-02,5.943779204024177254e+00,-1.178191160791049352e+00
1.297423254384013180e+00,-2.977548777384480538e-01,6.694654308937123544e-01,-4.037861426619723804e-01,-1.051011572122639626e+00,-9.020821836293793083e-01,-1.242815383587899447e+00,7.258294424653488619e-01,-8.014040124875522197e-01,-2.489915719219508439e-02,-9.197686236827826711e-01,-2.241266433273838010e-01,-2.902201016940950812e-02,1.879408464765963960e-01,2.945710407272568720e-01
-1.578311782582645373e+00,1.656293208021963892e-01,-1.127109590379914650e+00,-8.624666777993639233e-01,-1.875100389637365250e+00,1.656785032427336546e+00,1.231956585906536450e+00,-2.252527687422539948e+00,-1.968790818967651457e-02,-1.224453539346173736e+00,3.285366330878534691e-01,1.234562189545566624e-01,-4.309126039283966980e-01,-7.055899348520815184e-02,-1.684027889654039212e-01
-2.313933976887815991e+00,1.026033322639217982e+00,-3.369017036821538857e-01,-1.768429266255715282e+00,2.137971124157889591e+00,-9.020821836293793083e-01,7.141041914458379214e-01,-1.432318457407619094e+00,1.877274109750677100e+00,-1.076666996296866408e-01,7.151019215676416296e-01,4.659342587192809304e-02,-1.183462223460321067e-01,-7.283837588846318878e-02,-6.313616025190696424e-02
2.496706279599499728e-02,1.651374191751052711e+00,-1.538895090542037991e+00,1.185026150473700968e+00,7.116289751693967158e-01,1.040409966218101667e+00,6.909572274920136037e-01,1.853831750784976862e+00,1.766006121770147042e+00,6.734107152437716071e-01,-5.026509330238702056e-01,1.045841849765388465e-01,-3.102195141808691270e-01,-7.476317324832527922e-02,3.825483292511933087e-02
-8.795526274096484576e-01,6.801844760351619668e-01,-1.328829027708830379e+00,1.339134522368411184e-01,-2.127831867266709864e-01,8.363152225991953015e-02,-2.596066995160724589e-01,-6.551671132067202752e-01,3.559543287574913895e-01,-3.727652687826074618e-01,1.828955983097134141e-01,-1.407348726618350143e-01,-2.942175867278050416e-02,9.926353848002472668e-02,-2.208206690769003722e-01
-8.008751229601243082e-01,-3.593408452395527863e-01,-8.079766735007543055e-01,2.822441907853412979e-01,-2.492208372302799013e+00,-1.106614729634562533e+00,-1.534784971740848603e+00,-1.644170094137066052e+00,-1.968790818967651457e-02,2.080511245406498344e-01,1.004779870943995013e+00,-3.622698114300821337e-01,-3.750588128523024006e-02,3.125932001848717445e-01,-5.803220617175519624e-01
6.813808441244857406e-01,-6.145846422799732256e-01,6.694654308937123544e-01,-2.857607412430441737e-02,-8.532694047469595588e-01,-1.441208363296805350e-01,-2.596066995160724589e-01,8.828170210630463810e-01,-2.756498322549159607e-01,2.080511245406498344e-01,-2.620269307014087834e-02,-2.124453148522777168e-01,-2.119325382258700763e-01,5.562622364043312562e-02,9.117083355486198526e-01
-3.627081288552819749e-01,8.914561250175500051e-01,-1.061627283701679136e+00,4.180137272490039857e-01,-1.259741558070761158e+00,-1.340653449910959027e+00,-1.902029735325586612e+00,-2.029160201992734613e-01,4.790132264119448813e-01,-6.654821050865138421e-01,6.352038252165188581e-01,9.193567520652769220e-02,2.110421112998438486e-01,1.142168756364723564e-01,-4.891279235344493936e-01
9.172494296309674500e-01,-3.593408452395527863e-01,6.240367389898900941e-01,4.180137272490039857e-01,8.713017327964796277e-02,1.473951038620676002e+00,8.032241186265092203e-01,2.869667308788712012e-01,-1.003481082196415741e+00,-3.727652687826074618e-01,-5.026509330238702056e-01,9.782997462306999847e-02,-3.190674918491130663e-02,-1.504337519435651749e-01,1.757659251873084361e-01
-8.008751229601243082e-01,5.075171023933483516e-01,-7.465447936382341165e-01,2.483017237339514072e+00,-3.200733973929444365e-01,1.741692419247505619e+00,1.131507272749064041e+00,1.354573302785114119e+00,9.015085017657238353e-01,-9.893153502429733459e-01,-1.071938129775014792e+00,-2.492404483310740881e-02,1.411550869684159437e-01,-7.549617431989361083e-02,2.516847980376466648e-02
2.130136898720160765e+00,-2.977548777384480538e-01,1.221480886672829280e+00,-2.857607412430441737e-02,-4.312572986859803947e-01,-1.441208363296805350e-01,-9.121868788792703020e-02,2.038104510601952857e+00,-1.346462461192478255e+00,-5.646352034735125924e-01,-1.756835796082357515e+00,-5.432952826862524454e+00,-2.353496370956191519e-02,5.943779204024177254e+00,3.063069096124922397e-01
3.157292428596998879e-01,-8.850157136407722502e-01,1.711430816002568633e+00,2.179890021656402777e+00,3.933382766501602318e-02,-1.945772818834289097e+00,-2.048983769956489454e+00,7.624480580283869990e-01,-2.112359117151314802e-01,-3.727652687826074618e-01,7.151019215676416296e-01,-3.700737680698656246e-02,7.348665294662499146e-03,-1.629426935089416063e-03,-1.182187064835501927e-01
-5.748507913637194155e-01,-8.159110157920992368e-01,2.433256355257288617e-01,-8.624666777993639233e-01,-3.200733973929444365e-01,1.323462578715018045e+00,8.872719546325795736e-01,7.313546048209390582e-02,7.219826608171032722e-01,-2.814895496338784553e-01,-9.197686236827826711e-01,1.213086968063320364e-01,2.960557420317321831e-01,7.016077658053147814e-02,-1.273432158817469073e-01
-1.982131208563326696e+00,-1.322221194935981226e+00,2.150414474002118048e+00,2.560291883863539564e+00,-2.659506643387640201e-01,8.459094358626982890e-01,1.279743607829815000e+00,3.144097982002987124e-02,5.401465447956033117e-01,-1.476536630085023338e+00,2.810012862942867784e-01,-1.239908351484523691e-01,-1.363923891509164266e+00,-2.285273848265388305e-02,2.970381984619840932e-02
-1.483536811447088599e+00,2.739162412747752628e-01,-1.538895090542037991e+00,-2.857607412430441737e-02,-9.316457501076378517e-03,-1.106614729634562533e+00,-1.902029735325586612e+00,-9.923350474730238124e-01,1.710029677585876096e+00,-7.697820806636609392e-01,1.070399530157241763e+00,3.561680686015826325e+00,-3.442488337514013758e-02,-3.675356176819390530e+00,6.816672936385000270e+00
-8.008751229601243082e-01,-4.217980363270024680e-01,-1.538895090542037991e+00,-2.148658357633814298e+00,-4.883557074307865453e-01,1.375045015043369956e+00,2.343349873869410294e-02,-1.209870026287322320e+00,1.066181461012462306e-01,-3.727652687826074618e-01,1.004779870943995013e+00,3.313913316668471581e-02,-4.528089738333720277e-02,-7.898881606469371208e-02,-2.276995754461062435e-02
-2.283434252933571607e-01,-6.145846422799732256e-01,2.085831571811878504e+00,-8.624666777993639233e-01,2.910554492945613969e+00,-7.202739202369889959e-01,2.604538704611286670e-01,4.707531246998545443e-02,-1.626573298045003391e+00,2.334834423623719069e+00,-1.071938129775014792e+00,6.763853460341394397e-02,2.052824097993075914e-01,8.731464002232465493e-02,-5.267530033798778488e-02
-1.300752758524037045e+00,8.685506359043357882e-01,-1.467909172553420794e+00,1.430139433268104998e+00,9.515028393766249426e-01,1.375045015043369956e+00,5.178740845099906176e-01,-4.421749965887509237e-01,1.253806735543046225e+00,2.808981136578747040e-01,9.365685646617456506e-01,-4.047636897744828072e-02,4.920277883675595182e-02,3.014693659588332797e-02,1.555375239225388270e-02
-8.795526274096484576e-01,2.739162412747752628e-01,-1.714654096986948928e-01,-8.624666777993639233e-01,-2.659506643387640201e-01,1.870047636979411398e-01,-6.112850700270657800e-01,-1.209870026287322320e+00,6.010180844317262183e-01,1.188660971264563271e+00,8.656409196711541965e-01,4.439154904551272096e-02,1.941294648005496837e-02,-1.311060362052345052e-01,5.116811329073341075e-02
9.172494296309674500e-01,-2.280364929430186462e-03,-3.369017036821538857e-01,1.112522844746242523e+00,8.713017327964796277e-02,-7.202739202369889959e-01,-3.049303858419178392e-01,8.828170210630463810e-01,-4.706122874884596796e-01,-3.727652687826074618e-01,2.810012862942867784e-01,5.454883752123042967e-02,5.141993274093855648e-01,-8.966461686707149700e-03,-4.980908397068620902e-02
-2.430691655508190774e+00,-1.098634259206762831e+00,-1.538895090542037991e+00,-8.624666777993639233e-01,-1.875100389637365250e+00,1.100750404731300369e+00,7.368936283982253643e-01,-2.643283034237044582e+00,2.205700209519248833e+00,1.049649539931423181e+00,2.128415837276433464e+00,3.308194922193907761e-01,-1.004835766578780071e-01,-2.734569516455019889e-01,-1.094298268994862156e-01
1.450568201291418946e+00,-7.478188062720241280e-01,1.300583090593188551e+00,6.571993057494308621e-01,6.749108356975866974e-01,7.031246103939777781e-01,1.414529372127332207e+00,1.774913036618908757e+00,-1.139734896095705885e+00,-1.104853083015798987e+00,-9.197686236827826711e-01,7.540892899838165520e-02,1.135639359530264854e-02,-1.695921703341741471e-01,1.994815637189066015e-01
6.813808441244857406e-01,-1.172021916421610133e+00,9.327964464789564314e-01,-1.768429266255715282e+00,-1.331870203417863996e+00,5.475948325334480948e-01,-1.379295490738961620e-02,-8.990271235137072825e-01,-8.014040124875522197e-01,1.470354421972328129e+00,7.918651525607536268e-01,8.501010552597654951e-03,2.942407804271545205e-02,-7.705866491495286241e-02,-2.084815908287923972e-02
-3.627081288552819749e-01,5.443956791692033254e-02,8.030666455919611701e-01,1.339134522368411184e-01,3.568369657324335642e-01,-7.202739202369889959e-01,2.343349873869410294e-02,2.556589729493011776e-01,1.653823016848637639e+00,-1.076666996296866408e-01,2.810012862942867784e-01,-2.094467419769596994e-01,-3.029366851033969688e-02,1.704908617295837758e-01,-3.671211824776901035e-03
1.630099527294953221e+00,-5.494006320995515891e-01,1.261211867677364040e+00,1.185026150473700968e+00,1.014850493760504735e+00,1.425180706954945364e+00,1.370943286255613902e+00,2.248923406372086209e+00,-6.681971201445483510e-01,1.671965669734812643e+00,-1.398270176730116887e+00,6.211400535643037818e-02,1.025161298589247726e-02,-1.482436768988362186e-01,9.720796850466287276e-02
-8.008751229601243082e-01,8.914561250175500051e-01,-1.538895090542037991e+00,4.180137272490039857e-01,1.014850493760504735e+00,7.759741725435584936e-01,-1.379295490738961620e-02,-5.712869775418202845e-02,9.608448021679792950e-01,-4.671060071038705130e-01,3.750938166091576931e-01,3.367933108695065139e-03,1.371297771669699739e-01,5.371857695708680963e-02,-2.503949116936328781e-02
-5.748507913637194155e-01,2.739162412747752628e-01,4.051209169148466821e-02,-4.037861426619723804e-01,1.802237733499508776e-01,-2.642411900362015217e-02,1.400141981748544540e+00,-4.421749965887509237e-01,-2.756498322549159607e-01,-9.893153502429733459e-01,-3.756018871998182962e-01,4.803052221279797279e-02,2.071395171176159122e-01,5.691492503875213854e-02,-3.778999919803786578e-01
1.257711330812702144e+00,-1.771251199159838696e-01,1.675674896535251479e+00,-2.857607412430441737e-02,1.192266811246848190e+00,-1.106614729634562533e+00,-8.586585021493642333e-01,1.513378603655879118e-01,-2.756498322549159607e-01,2.808981136578747040e-01,1.194329790990803941e+00,-3.210033027945880413e+00,2.200925463679784533e-01,-4.097005533587601889e+00,3.065465078782139585e+00
5.813935073859469727e-01,-1.802208272249974375e+00,4.376355712545246246e-01,-4.037861426619723804e-01,-4.312572986859803947e-01,1.938049769509263554e+00,8.246884073702467344e-01,5.114933772413864377e-01,8.419204728099725088e-01,1.356379225753278739e+00,-2.620269307014087834e-02,2.405197029947075404e-01,5.934576318510917048e+00,-2.721434691264800268e-02,-2.314822462714111739e-01
-2.948493523873760291e-01,-2.280364929430186462e-03,-6.428708093813315094e-02,2.822441907853412979e-01,5.214475563253351265e-01,-7.202739202369889959e-01,2.343349873869410294e-02,6.735296108393659109e-01,1.019930998284593882e+00,2.808981136578747040e-01,-7.744032753415049930e-01,-1.038917454556952252e-01,1.549161919845750413e-01,-3.002823359382240653e-01,-1.311951698011650305e-02
-6.485805237121781142e-01,-2.977548777384480538e-01,-2.811172571978469148e-01,-6.212393784080763037e-01,-1.092434417361588528e-01,1.159101112488276852e+00,5.178740845099906176e-01,-5.772716287026339321e-01,4.176164019658190063e-01,1.328633807876537787e-01,1.828955983097134141e-01,1.137686606587627047e-01,-5.402655058499986618e-01,-6.214688158912231447e-02,-1.072940863870872619e-01
6.318115768488884454e-01,1.656293208021963892e-01,2.926760448514473811e-01,1.339134522368411184e-01,1.220092626473565423e+00,-2.706425749564919658e-01,2.343349873869410294e-02,1.461233422841682617e-01,-4.053360697439356564e-01,-5.646352034735125924e-01,6.352038252165188581e-01,4.882123772436403608e-01,2.639515144840087757e-01,4.276512695909043260e-01,-3.671211824776901035e-03
-9.922364238224005983e-02,-2.331533453379994292e+00,8.030666455919611701e-01,-1.431323567804819508e+00,-1.331870203417863996e+00,4.642691309638178887e-01,-3.049303858419178392e-01,-1.406466177386436645e+00,-8.325684751729019173e-02,4.862395787328760988e-01,8.656409196711541965e-01,1.285514071836861283e-01,-2.443073708796570376e-01,-9.232340275931029405e-02,2.381021733449510962e-04
